Tags	Asker Reputation	Asker Id	User type	Profile Image	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	last_edit_date	Question Id	link	Title	Answerer reputation	Answerer Id	Answerer user_type	Answerer accept rate	Answerer profile_image	Answerer Name	Answerer link	Is Accepted	Answerer score	last_activity_date	last_edit_date	creation_date	Answer_id	Question_id 
['python', 'docker', 'nexus', 'pypi']	319	4393209	registered	https://www.gravatar.com/avatar/e1925a5fed8d12ed2f50c6e503a127c5?s=128&d=identicon&r=PG&f=1	Max	https://stackoverflow.com/users/4393209/max	False	19	1	0	1573245497	1573161646	N/A	58757072	https://stackoverflow.com/questions/58757072/cant-install-python-package-located-in-private-nexus-repo-on-docker-build	Can&#39;t install python package located in private Nexus repo on docker build	1996	823321	registered	N/A	https://i.stack.imgur.com/lrwbB.png?s=128&g=1	sɐunıɔןɐqɐp	https://stackoverflow.com/users/823321/s%c9%90un%c4%b1%c9%94%d7%9f%c9%90q%c9%90p	False	0	1573243797	N/A	1573243797	58773180	58771825
['python', 'docker', 'flask', 'docker-compose', 'wkhtmltopdf']	8	12114756	registered	https://www.gravatar.com/avatar/48c36d85221aa6fb2e689828fd8dc7d9?s=128&d=identicon&r=PG&f=1	Gabriel Machado	https://stackoverflow.com/users/12114756/gabriel-machado	False	17	0	0	1573245477	1573245072	1573245477	58773391	https://stackoverflow.com/questions/58773391/html-to-pdf-inside-a-container-with-flask	Html to pdf inside a container with flask	118	6779049	registered	N/A	https://www.gravatar.com/avatar/69904cc89d938b7544419b79bacfb172?s=128&d=identicon&r=PG&f=1	metalheadzone	https://stackoverflow.com/users/6779049/metalheadzone	False	0	1573229949	N/A	1573229949	58770269	58770071
['python', 'list', 'python-2.7', 'unicode', 'ascii']	3	3133995	registered	https://graph.facebook.com/100000291373481/picture?type=large	Javed Anwar	https://stackoverflow.com/users/3133995/javed-anwar	True	20	1	0	1573245402	1573240130	1573245402	58772478	https://stackoverflow.com/questions/58772478/convert-the-values-in-tuples-from-unicode-to-string-when-the-tuples-are-in-a-li	Convert the values in tuples from unicode to string, when the tuples are in a list of a list in Python 2.7	1948	7348030	registered	N/A	https://lh5.googleusercontent.com/-7PmbNFJwfPc/AAAAAAAAAAI/AAAAAAAAAJE/5lDuTFQtNpQ/photo.jpg?sz=128	Florian Bernard	https://stackoverflow.com/users/7348030/florian-bernard	False	0	1573244269	1573244269	1573243728	58773161	58772980
['python', 'selenium', 'webdriver']	1	9022525	registered	https://www.gravatar.com/avatar/52779d5d80d6d31af2a41bf3d73b9f37?s=128&d=identicon&r=PG&f=1	Hi3t	https://stackoverflow.com/users/9022525/hi3t	False	24	1	0	1573245247	1573240475	N/A	58772540	https://stackoverflow.com/questions/58772540/selenium-create-multiple-browser-sessions	Selenium create multiple browser sessions	31	12310152	registered	N/A	https://graph.facebook.com/529449314326070/picture?type=large	Creed Deskenth	https://stackoverflow.com/users/12310152/creed-deskenth	False	3	1573244208	1573244208	1572643037	58666014	58095877
['python', 'string', 'list']	1	12334091	registered	https://www.gravatar.com/avatar/d9a952aa5c9febc62422eb3e8978eb8f?s=128&d=identicon&r=PG&f=1	EuropaAstronaut	https://stackoverflow.com/users/12334091/europaastronaut	False	29	1	0	1573245199	1573244101	N/A	58773227	https://stackoverflow.com/questions/58773227/how-to-check-for-identical-strings-in-a-list-in-python	How to check for identical strings in a list in python	90346	5393381	registered	84	https://www.gravatar.com/avatar/308ffa6266fda6d94bc56fbd9e9798f9?s=128&d=identicon&r=PG&f=1	MSeifert	https://stackoverflow.com/users/5393381/mseifert	False	2	1573244181	1573244181	1573242592	58772963	58772734
['python', 'string', 'list']	1	12334091	registered	https://www.gravatar.com/avatar/d9a952aa5c9febc62422eb3e8978eb8f?s=128&d=identicon&r=PG&f=1	EuropaAstronaut	https://stackoverflow.com/users/12334091/europaastronaut	False	29	1	0	1573245199	1573244101	N/A	58773227	https://stackoverflow.com/questions/58773227/how-to-check-for-identical-strings-in-a-list-in-python	How to check for identical strings in a list in python	478862	1491895	registered	69	https://www.gravatar.com/avatar/82f9e178a16364bf561d0ed4da09a35d?s=128&d=identicon&r=PG	Barmar	https://stackoverflow.com/users/1491895/barmar	True	1	1573243011	1573243011	1573242496	58772944	58772734
['python', 'string', 'list']	1	12334091	registered	https://www.gravatar.com/avatar/d9a952aa5c9febc62422eb3e8978eb8f?s=128&d=identicon&r=PG&f=1	EuropaAstronaut	https://stackoverflow.com/users/12334091/europaastronaut	False	29	1	0	1573245199	1573244101	N/A	58773227	https://stackoverflow.com/questions/58773227/how-to-check-for-identical-strings-in-a-list-in-python	How to check for identical strings in a list in python	3300	2460780	registered	92	https://i.stack.imgur.com/Two51.jpg?s=128&g=1	kjmerf	https://stackoverflow.com/users/2460780/kjmerf	False	2	1573242848	N/A	1573242848	58773005	58772734
['python', 'class', 'input', 'self']	11	12109095	registered	https://www.gravatar.com/avatar/82be958a289dca5bd13a699d1628a448?s=128&d=identicon&r=PG&f=1	John	https://stackoverflow.com/users/12109095/john	False	13	0	0	1573245095	1573244979	1573245095	58773381	https://stackoverflow.com/questions/58773381/how-do-i-execute-a-script-in-gui-when-user-presses-enter-key	How do I execute a script in GUI when user presses enter key	11420	10885684	registered	N/A	https://www.gravatar.com/avatar/66b93ef11f20d07cf796af83ae1ffe83?s=128&d=identicon&r=PG&f=1	KunduK	https://stackoverflow.com/users/10885684/kunduk	True	2	1573238427	N/A	1573238427	58772145	58770745
['python', 'web-scraping', 'beautifulsoup']	8	12328235	registered	https://www.gravatar.com/avatar/51811477ed54a26e786d28f7be0f123e?s=128&d=identicon&r=PG&f=1	Ferby	https://stackoverflow.com/users/12328235/ferby	True	25	1	0	1573245094	1573078835	1573245094	58739329	https://stackoverflow.com/questions/58739329/can%c2%b4t-reach-to-this-specific-css-html-tag-python-web-scraping	Can&#180;t reach to this specific CSS / HTML tag Python web scraping	38009	1307905	registered	75	https://www.gravatar.com/avatar/a38a4f5f180194ac457cdc057f1be6e3?s=128&d=identicon&r=PG	Anthon	https://stackoverflow.com/users/1307905/anthon	True	1	1573244110	N/A	1573244110	58773229	58770666
['python', 'opencv', 'machine-learning', 'computer-vision']	45	7792911	registered	https://lh4.googleusercontent.com/-w_4WunJM-3M/AAAAAAAAAAI/AAAAAAAAAAs/8kIdSUiLvP4/photo.jpg?sz=128	TheBiometricsGuy	https://stackoverflow.com/users/7792911/thebiometricsguy	False	16	0	-1	1573244973	1573244973	N/A	58773380	https://stackoverflow.com/questions/58773380/how-to-automatically-find-the-size-length-of-an-object-in-an-image-please-sugge	How to automatically find the size/length of an object in an image? Please suggest relavant methods that can be used	41	5799880	registered	N/A	https://www.gravatar.com/avatar/0f4f48222d9860b0ed1f69fc86e9e9a6?s=128&d=identicon&r=PG&f=1	HVD	https://stackoverflow.com/users/5799880/hvd	False	0	1573244072	1573244072	1573242604	58772966	58769226
['python', 'user-interface', 'tkinter', 'python-3.7']	1	11460892	registered	https://www.gravatar.com/avatar/1455939c2d3157bf427e1fd59e9d0627?s=128&d=identicon&r=PG&f=1	Rishab Mangal	https://stackoverflow.com/users/11460892/rishab-mangal	False	26	2	-1	1573244931	1573137206	1573137301	58750987	https://stackoverflow.com/questions/58750987/how-to-convert-tkinter-get-function-string-to-int-in-python	How to convert tkinter get function String to int in python	308	11776417	registered	N/A	https://i.stack.imgur.com/BFS8y.jpg?s=128&g=1	Sheri	https://stackoverflow.com/users/11776417/sheri	False	0	1573232833	N/A	1573232833	58770987	58770247
['python', 'scikit-learn', 'confusion-matrix']	6	12343153	registered	https://lh4.googleusercontent.com/-t-7LEeV6Ihg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re3isNoW8wXNzyc9DhTmDbdlCU8pg/photo.jpg?sz=128	נתן שלו	https://stackoverflow.com/users/12343153/%d7%a0%d7%aa%d7%9f-%d7%a9%d7%9c%d7%95	False	34	1	1	1573244926	1573215927	1573244926	58766561	https://stackoverflow.com/questions/58766561/scikit-learn-sklearn-confusion-matrix-plot-for-more-than-3-classes	Scikit-learn (sklearn) confusion matrix plot for more than 3 classes	3869	3436535	registered	N/A	https://www.gravatar.com/avatar/c17d64adacd3707d7d1cbf1850a6ad91?s=128&d=identicon&r=PG&f=1	cderv	https://stackoverflow.com/users/3436535/cderv	False	0	1573244037	N/A	1573244037	58773221	58770233
['python', 'python-3.x', 'selenium', 'web-scraping']	25	7538023	registered	https://www.gravatar.com/avatar/37f79313e173adfdfeb95802bbeedcc3?s=128&d=identicon&r=PG&f=1	DreamVision2017	https://stackoverflow.com/users/7538023/dreamvision2017	False	18	2	0	1573244912	1573243279	1573244912	58773072	https://stackoverflow.com/questions/58773072/selenium-webdriverexception-chromedriver-exe-needs-to-be-in-path	Selenium WebDriverException &#39;chromedriver.exe&#39; needs to be in PATH	16	12305476	registered	N/A	https://lh4.googleusercontent.com/-2nzNaz4IlSQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re2f7HW484iY-8LFtLUanpamJF4MQ/photo.jpg?sz=128	Pol Molinas	https://stackoverflow.com/users/12305476/pol-molinas	False	0	1573243858	N/A	1573243858	58773190	58772264
['python', 'elasticsearch', 'elasticsearch-dsl', 'elasticsearch-dsl-py']	612	263284	registered	https://www.gravatar.com/avatar/dd50909ff02a9fc28825500c247b77b4?s=128&d=identicon&r=PG	tufelkinder	https://stackoverflow.com/users/263284/tufelkinder	False	26	2	0	1573244903	1573230850	N/A	58770516	https://stackoverflow.com/questions/58770516/elasticsearch-dsl-on-python-fails-to-generate-score	Elasticsearch DSL on Python fails to generate Score	1948	7348030	registered	N/A	https://lh5.googleusercontent.com/-7PmbNFJwfPc/AAAAAAAAAAI/AAAAAAAAAJE/5lDuTFQtNpQ/photo.jpg?sz=128	Florian Bernard	https://stackoverflow.com/users/7348030/florian-bernard	False	1	1573243140	1573243140	1573242192	58772874	58772793
['python', 'elasticsearch', 'elasticsearch-dsl', 'elasticsearch-dsl-py']	612	263284	registered	https://www.gravatar.com/avatar/dd50909ff02a9fc28825500c247b77b4?s=128&d=identicon&r=PG	tufelkinder	https://stackoverflow.com/users/263284/tufelkinder	False	26	2	0	1573244903	1573230850	N/A	58770516	https://stackoverflow.com/questions/58770516/elasticsearch-dsl-on-python-fails-to-generate-score	Elasticsearch DSL on Python fails to generate Score	8555	10189214	registered	N/A	https://lh5.googleusercontent.com/-oTTBaX3HSZQ/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7ohHVatc4khqXgYvNrBM40bMFj71Q/mo/photo.jpg?sz=128	Andy L.	https://stackoverflow.com/users/10189214/andy-l	True	3	1573242865	1573242865	1573242429	58772924	58772793
['python', 'pandas']	27	10650203	registered	https://www.gravatar.com/avatar/aa8f2270a0f197a3e59f5e1ed19f8e5f?s=128&d=identicon&r=PG&f=1	jenna	https://stackoverflow.com/users/10650203/jenna	True	84	5	2	1573244853	1567922155	1567923561	57839532	https://stackoverflow.com/questions/57839532/cannot-convert-string-column-to-float-in-pandas	Cannot convert string column to float in pandas	131211	901925	registered	N/A	https://www.gravatar.com/avatar/8bbd70aaeb3a97d0087daf93c2be8804?s=128&d=identicon&r=PG	hpaulj	https://stackoverflow.com/users/901925/hpaulj	False	1	1573243784	N/A	1573243784	58773174	58772776
['python', 'pandas']	27	10650203	registered	https://www.gravatar.com/avatar/aa8f2270a0f197a3e59f5e1ed19f8e5f?s=128&d=identicon&r=PG&f=1	jenna	https://stackoverflow.com/users/10650203/jenna	True	84	5	2	1573244853	1567922155	1567923561	57839532	https://stackoverflow.com/questions/57839532/cannot-convert-string-column-to-float-in-pandas	Cannot convert string column to float in pandas	174312	3293881	registered	17	https://i.stack.imgur.com/6ZYnq.jpg?s=128&g=1	Divakar	https://stackoverflow.com/users/3293881/divakar	True	2	1573242478	N/A	1573242478	58772941	58772776
['python', 'pandas']	27	10650203	registered	https://www.gravatar.com/avatar/aa8f2270a0f197a3e59f5e1ed19f8e5f?s=128&d=identicon&r=PG&f=1	jenna	https://stackoverflow.com/users/10650203/jenna	True	84	5	2	1573244853	1567922155	1567923561	57839532	https://stackoverflow.com/questions/57839532/cannot-convert-string-column-to-float-in-pandas	Cannot convert string column to float in pandas	83674	2867928	registered	90	https://i.stack.imgur.com/vEzwB.jpg?s=128&g=1	Kasramvd	https://stackoverflow.com/users/2867928/kasramvd	False	0	1573242169	N/A	1573242169	58772864	58772776
['python', 'nlp', 'google-colaboratory', 'spacy']	146	8530873	registered	https://lh6.googleusercontent.com/-qYre54JovYE/AAAAAAAAAAI/AAAAAAAADNc/vMWdeWbWB2Q/photo.jpg?sz=128	Jithin P James	https://stackoverflow.com/users/8530873/jithin-p-james	True	797	3	2	1573244642	1562551716	1562670851	56927602	https://stackoverflow.com/questions/56927602/unable-to-load-the-spacy-model-en-core-web-lg-on-google-colab	Unable to load the spacy model &#39;en_core_web_lg&#39; on Google colab	226268	748858	registered	86	https://i.stack.imgur.com/17gYz.png?s=128&g=1	mgilson	https://stackoverflow.com/users/748858/mgilson	True	4	1352216369	N/A	1352216369	13254405	13254351
['python', 'pygame', 'operating-system', 'pyglet', 'winsound']	1	12342061	registered	https://lh3.googleusercontent.com/a-/AAuE7mAXrwgfxZ1lO2r3r8qCaKP045hXJbB4y7EnhqnW=k-s128	Shadoww	https://stackoverflow.com/users/12342061/shadoww	False	32	1	0	1573244597	1573200984	1573220702	58762815	https://stackoverflow.com/questions/58762815/how-to-play-an-mp3-file-while-a-text-based-program-is-loading-python	How to play an mp3 file while a text based program is loading? Python	9968	2586761	registered	84	https://www.gravatar.com/avatar/4cb00c970136d2495651ea8c115f2672?s=128&d=identicon&r=PG	ptim	https://stackoverflow.com/users/2586761/ptim	False	0	1573243418	1573243418	1458903584	36218674	21595421
['python', 'pygame', 'operating-system', 'pyglet', 'winsound']	1	12342061	registered	https://lh3.googleusercontent.com/a-/AAuE7mAXrwgfxZ1lO2r3r8qCaKP045hXJbB4y7EnhqnW=k-s128	Shadoww	https://stackoverflow.com/users/12342061/shadoww	False	32	1	0	1573244597	1573200984	1573220702	58762815	https://stackoverflow.com/questions/58762815/how-to-play-an-mp3-file-while-a-text-based-program-is-loading-python	How to play an mp3 file while a text based program is loading? Python	2081	1935861	registered	85	https://www.gravatar.com/avatar/8ac6e9e036a26d65fce68fd721749181?s=128&d=identicon&r=PG	astorije	https://stackoverflow.com/users/1935861/astorije	True	4	1391669384	N/A	1391669384	21595966	21595421
['python', 'pygame', 'operating-system', 'pyglet', 'winsound']	1	12342061	registered	https://lh3.googleusercontent.com/a-/AAuE7mAXrwgfxZ1lO2r3r8qCaKP045hXJbB4y7EnhqnW=k-s128	Shadoww	https://stackoverflow.com/users/12342061/shadoww	False	32	1	0	1573244597	1573200984	1573220702	58762815	https://stackoverflow.com/questions/58762815/how-to-play-an-mp3-file-while-a-text-based-program-is-loading-python	How to play an mp3 file while a text based program is loading? Python	21927	2246	registered	83	https://i.stack.imgur.com/4bZ01.jpg?s=128&g=1	Andrew Walker	https://stackoverflow.com/users/2246/andrew-walker	False	2	1391668360	N/A	1391668360	21595694	21595421
['python', 'python-3.x', 'class']	1	12344972	registered	https://www.gravatar.com/avatar/c1d7aa46105b86e152105ef3d5bfb3b7?s=128&d=identicon&r=PG&f=1	Thomas	https://stackoverflow.com/users/12344972/thomas	False	26	1	0	1573244455	1573242899	1573243402	58773013	https://stackoverflow.com/questions/58773013/person-class-is-repeating-the-same-inputs	Person Class is repeating the same inputs	23657	5771269	registered	N/A	https://www.gravatar.com/avatar/be6a5b618f5bd197150a6186318beba7?s=128&d=identicon&r=PG&f=1	cdlane	https://stackoverflow.com/users/5771269/cdlane	False	0	1560041280	1560041280	1560040917	56511154	12173176
['python', 'python-3.x', 'class']	1	12344972	registered	https://www.gravatar.com/avatar/c1d7aa46105b86e152105ef3d5bfb3b7?s=128&d=identicon&r=PG&f=1	Thomas	https://stackoverflow.com/users/12344972/thomas	False	26	1	0	1573244455	1573242899	1573243402	58773013	https://stackoverflow.com/questions/58773013/person-class-is-repeating-the-same-inputs	Person Class is repeating the same inputs	15702	1110833	registered	100	https://www.gravatar.com/avatar/5e276046c48526140f2a0455f0665c29?s=128&d=identicon&r=PG	Aesthete	https://stackoverflow.com/users/1110833/aesthete	False	0	1346816781	N/A	1346816781	12274222	12173176
['c#', 'python', 'console']	8	12171602	registered	https://www.gravatar.com/avatar/235d43d0e0c3c7136cb3c0bf0a7cab4c?s=128&d=identicon&r=PG&f=1	Graham	https://stackoverflow.com/users/12171602/graham	False	30	1	0	1573244352	1573236801	1573244352	58771825	https://stackoverflow.com/questions/58771825/blank-console-output-when-running-py-from-c-application	Blank console output when running .py from C# application	26257	4238408	registered	N/A	https://i.stack.imgur.com/RWkmO.jpg?s=128&g=1	Quang Hoang	https://stackoverflow.com/users/4238408/quang-hoang	False	1	1573242521	1573242521	1573241498	58772726	58772509
['c#', 'python', 'console']	8	12171602	registered	https://www.gravatar.com/avatar/235d43d0e0c3c7136cb3c0bf0a7cab4c?s=128&d=identicon&r=PG&f=1	Graham	https://stackoverflow.com/users/12171602/graham	False	30	1	0	1573244352	1573236801	1573244352	58771825	https://stackoverflow.com/questions/58771825/blank-console-output-when-running-py-from-c-application	Blank console output when running .py from C# application	2138	11897007	registered	N/A	https://lh6.googleusercontent.com/-pF96z44wutQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdeeZDWbm77oankq63ZDO97C-GYIA/photo.jpg?sz=128	Celius Stingher	https://stackoverflow.com/users/11897007/celius-stingher	True	1	1573242180	N/A	1573242180	58772867	58772509
['python', 'c++', 'char', 'avr', 'pyserial']	69	5635395	registered	https://www.gravatar.com/avatar/8cbba5cae75e308e196f0d2e54d4d4b6?s=128&d=identicon&r=PG&f=1	Ttech	https://stackoverflow.com/users/5635395/ttech	False	39	0	0	1573244315	1573216240	1573244315	58766648	https://stackoverflow.com/questions/58766648/how-to-send-a-char-from-c-to-python-over-serial	How to send a char from C++ to Python over Serial	31	12333496	registered	N/A	https://www.gravatar.com/avatar/188fd480727079b7812396ec4376c13a?s=128&d=identicon&r=PG&f=1	Srividya	https://stackoverflow.com/users/12333496/srividya	False	1	1573243006	1573243006	1573191201	58760952	58104596
['python', 'c++', 'char', 'avr', 'pyserial']	69	5635395	registered	https://www.gravatar.com/avatar/8cbba5cae75e308e196f0d2e54d4d4b6?s=128&d=identicon&r=PG&f=1	Ttech	https://stackoverflow.com/users/5635395/ttech	False	39	0	0	1573244315	1573216240	1573244315	58766648	https://stackoverflow.com/questions/58766648/how-to-send-a-char-from-c-to-python-over-serial	How to send a char from C++ to Python over Serial	146	4912756	registered	N/A	https://www.gravatar.com/avatar/f0228c5b739527f9fe5c292c4ffee3d7?s=128&d=identicon&r=PG&f=1	Cloud W.	https://stackoverflow.com/users/4912756/cloud-w	False	0	1569440926	N/A	1569440926	58105616	58104596
['python', 'curve-fitting']	11	11915114	registered	https://www.gravatar.com/avatar/ca6c4514152aad0ca532f7057c1e065c?s=128&d=identicon&r=PG&f=1	Mark Ma	https://stackoverflow.com/users/11915114/mark-ma	False	30	1	2	1573244288	1573229148	1573244288	58770071	https://stackoverflow.com/questions/58770071/why-the-initial-value-p0-you-assigned-will-largely-affect-the-fitting-result	Why the initial value p0 you assigned will largely affect the fitting result	1	9049108	registered	N/A	https://i.stack.imgur.com/NMubD.jpg?s=128&g=1	Michael Hearn	https://stackoverflow.com/users/9049108/michael-hearn	False	-1	1573242938	N/A	1573242938	58773019	58772522
['python', 'curve-fitting']	11	11915114	registered	https://www.gravatar.com/avatar/ca6c4514152aad0ca532f7057c1e065c?s=128&d=identicon&r=PG&f=1	Mark Ma	https://stackoverflow.com/users/11915114/mark-ma	False	30	1	2	1573244288	1573229148	1573244288	58770071	https://stackoverflow.com/questions/58770071/why-the-initial-value-p0-you-assigned-will-largely-affect-the-fitting-result	Why the initial value p0 you assigned will largely affect the fitting result	118382	42346	registered	N/A	https://i.stack.imgur.com/ZikEw.jpg?s=128&g=1	bernie	https://stackoverflow.com/users/42346/bernie	False	1	1573240841	N/A	1573240841	58772606	58772522
['python', 'json', 'pandas']	6	12333234	registered	https://lh4.googleusercontent.com/-E_RejE6T1Aw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdPtXrsYw7C-iylhr5DhzuZsADQ4w/photo.jpg?sz=128	Jacky Treehorn	https://stackoverflow.com/users/12333234/jacky-treehorn	False	32	1	0	1573244269	1573242703	1573243206	58772980	https://stackoverflow.com/questions/58772980/normalize-a-deeply-nested-json-in-pandas	Normalize a deeply nested json in pandas	3637	1551810	registered	N/A	https://www.gravatar.com/avatar/fd1af6e63cdb71d9bd5c14bede143a7f?s=128&d=identicon&r=PG	kadee	https://stackoverflow.com/users/1551810/kadee	False	3	1573242900	1573242900	1518695521	48806603	3031219
['python', 'json', 'pandas']	6	12333234	registered	https://lh4.googleusercontent.com/-E_RejE6T1Aw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdPtXrsYw7C-iylhr5DhzuZsADQ4w/photo.jpg?sz=128	Jacky Treehorn	https://stackoverflow.com/users/12333234/jacky-treehorn	False	32	1	0	1573244269	1573242703	1573243206	58772980	https://stackoverflow.com/questions/58772980/normalize-a-deeply-nested-json-in-pandas	Normalize a deeply nested json in pandas	1	11270121	registered	N/A	https://lh6.googleusercontent.com/-xCer-J_1SfI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdhXBFkH6S6pvzkmKBoKOEqwKzQUA/mo/photo.jpg?sz=128	蒋兴邦	https://stackoverflow.com/users/11270121/%e8%92%8b%e5%85%b4%e9%82%a6	False	0	1553751670	1553751670	1553750911	55390718	3031219
['python', 'json', 'pandas']	6	12333234	registered	https://lh4.googleusercontent.com/-E_RejE6T1Aw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdPtXrsYw7C-iylhr5DhzuZsADQ4w/photo.jpg?sz=128	Jacky Treehorn	https://stackoverflow.com/users/12333234/jacky-treehorn	False	32	1	0	1573244269	1573242703	1573243206	58772980	https://stackoverflow.com/questions/58772980/normalize-a-deeply-nested-json-in-pandas	Normalize a deeply nested json in pandas	17323	869951	registered	62	https://i.stack.imgur.com/63uk6.png?s=128&g=1	Oliver	https://stackoverflow.com/users/869951/oliver	False	0	1542480352	N/A	1542480352	53354398	3031219
['python', 'json', 'pandas']	6	12333234	registered	https://lh4.googleusercontent.com/-E_RejE6T1Aw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdPtXrsYw7C-iylhr5DhzuZsADQ4w/photo.jpg?sz=128	Jacky Treehorn	https://stackoverflow.com/users/12333234/jacky-treehorn	False	32	1	0	1573244269	1573242703	1573243206	58772980	https://stackoverflow.com/questions/58772980/normalize-a-deeply-nested-json-in-pandas	Normalize a deeply nested json in pandas	18993	533	registered	75	https://www.gravatar.com/avatar/5846b21b9faa73202b136066dae45646?s=128&d=identicon&r=PG	Curt Hagenlocher	https://stackoverflow.com/users/533/curt-hagenlocher	True	47	1508269326	1508269326	1276409310	3031270	3031219
['python', 'transparency', 'photo', 'fade']	6	12345175	registered	https://www.gravatar.com/avatar/a1fdcd7b4d2c0cdb37ba9670e33004b2?s=128&d=identicon&r=PG&f=1	Airlie 	https://stackoverflow.com/users/12345175/airlie	False	9	0	1	1573244266	1573244266	N/A	58773253	https://stackoverflow.com/questions/58773253/diagonal-photo-fade-in-python	Diagonal photo fade in Python	491	115612	registered	86	https://www.gravatar.com/avatar/4fc11d72fb1974e943174c8ca2fa8765?s=128&d=identicon&r=PG	tfmoraes	https://stackoverflow.com/users/115612/tfmoraes	True	3	1573241706	N/A	1573241706	58772766	58772225
['python', 'python-3.x', 'pyqt', 'pyqt5', 'pyinstaller']	11	12118163	registered	https://lh6.googleusercontent.com/-uB3a1mnOAcI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rctTNRIKqQzF2BJAlQ1MCF7HVLUkA/photo.jpg?sz=128	олег олегов	https://stackoverflow.com/users/12118163/%d0%be%d0%bb%d0%b5%d0%b3-%d0%be%d0%bb%d0%b5%d0%b3%d0%be%d0%b2	True	418	1	2	1573244208	1569405788	1569431146	58095877	https://stackoverflow.com/questions/58095877/tried-to-use-pyinstaller-scriptname-py-and-got-typeerror-an-integer-is-req	Tried to use &quot;pyinstaller &lt;scriptname.py&gt;&quot; and got &quot;TypeError: an integer is required (got type bytes)&quot;	12119	5237560	registered	N/A	https://i.stack.imgur.com/CO92P.png?s=128&g=1	Alain T.	https://stackoverflow.com/users/5237560/alain-t	False	0	1572553921	1572553921	1572553514	58650712	58648829
['python', 'python-3.x', 'pyqt', 'pyqt5', 'pyinstaller']	11	12118163	registered	https://lh6.googleusercontent.com/-uB3a1mnOAcI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rctTNRIKqQzF2BJAlQ1MCF7HVLUkA/photo.jpg?sz=128	олег олегов	https://stackoverflow.com/users/12118163/%d0%be%d0%bb%d0%b5%d0%b3-%d0%be%d0%bb%d0%b5%d0%b3%d0%be%d0%b2	True	418	1	2	1573244208	1569405788	1569431146	58095877	https://stackoverflow.com/questions/58095877/tried-to-use-pyinstaller-scriptname-py-and-got-typeerror-an-integer-is-req	Tried to use &quot;pyinstaller &lt;scriptname.py&gt;&quot; and got &quot;TypeError: an integer is required (got type bytes)&quot;	4628	4056181	registered	74	https://i.stack.imgur.com/G0SRK.jpg?s=128&g=1	jmd_dk	https://stackoverflow.com/users/4056181/jmd-dk	False	0	1572552785	N/A	1572552785	58650570	58648829
['python', 'python-3.x', 'pyqt', 'pyqt5', 'pyinstaller']	11	12118163	registered	https://lh6.googleusercontent.com/-uB3a1mnOAcI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rctTNRIKqQzF2BJAlQ1MCF7HVLUkA/photo.jpg?sz=128	олег олегов	https://stackoverflow.com/users/12118163/%d0%be%d0%bb%d0%b5%d0%b3-%d0%be%d0%bb%d0%b5%d0%b3%d0%be%d0%b2	True	418	1	2	1573244208	1569405788	1569431146	58095877	https://stackoverflow.com/questions/58095877/tried-to-use-pyinstaller-scriptname-py-and-got-typeerror-an-integer-is-req	Tried to use &quot;pyinstaller &lt;scriptname.py&gt;&quot; and got &quot;TypeError: an integer is required (got type bytes)&quot;	1948	7348030	registered	N/A	https://lh5.googleusercontent.com/-7PmbNFJwfPc/AAAAAAAAAAI/AAAAAAAAAJE/5lDuTFQtNpQ/photo.jpg?sz=128	Florian Bernard	https://stackoverflow.com/users/7348030/florian-bernard	False	1	1572545104	1572545104	1572544613	58648912	58648829
['python', 'python-3.x', 'pyqt', 'pyqt5', 'pyinstaller']	11	12118163	registered	https://lh6.googleusercontent.com/-uB3a1mnOAcI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rctTNRIKqQzF2BJAlQ1MCF7HVLUkA/photo.jpg?sz=128	олег олегов	https://stackoverflow.com/users/12118163/%d0%be%d0%bb%d0%b5%d0%b3-%d0%be%d0%bb%d0%b5%d0%b3%d0%be%d0%b2	True	418	1	2	1573244208	1569405788	1569431146	58095877	https://stackoverflow.com/questions/58095877/tried-to-use-pyinstaller-scriptname-py-and-got-typeerror-an-integer-is-req	Tried to use &quot;pyinstaller &lt;scriptname.py&gt;&quot; and got &quot;TypeError: an integer is required (got type bytes)&quot;	296278	1126841	registered	N/A	https://www.gravatar.com/avatar/fa05233b2357f8d11c22ef4cfc7bb85c?s=128&d=identicon&r=PG	chepner	https://stackoverflow.com/users/1126841/chepner	False	2	1572544817	N/A	1572544817	58648967	58648829
